t,cycle,arm,scenario,seed,route,action,wp_index,dist_to_wp_m,degraded,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,yaw_deg,has_collided,collision_object,min_obstacle_dist_m,latency_ms_json,slm_invoked,slm_latency_ms,slm_fallback,slm_timeout,slm_adherent,slm_prompt,slm_raw_response,slm_delib_id,slm_frame_paths,field_izquierda_occ,field_izquierda_ttc_s,field_izquierda_conf,field_izquierda_blocked,field_centro_occ,field_centro_ttc_s,field_centro_conf,field_centro_blocked,field_derecha_occ,field_derecha_ttc_s,field_derecha_conf,field_derecha_blocked
478.549,2252,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,5,42.36162290427361,False,-40.93882751464844,86.1319580078125,-30.269323348999023,,,,2.03,False,,,"{""telemetry"": 0.9, ""graph"": 144.8}",False,,,,,,,,,0.0,,0.001,False,0.0,,0.001,False,0.0,,0.001,False
478.76,2253,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,5,41.8092216983089,False,-40.35789489746094,86.22718811035156,-30.26892852783203,,,,0.87,False,,,"{""telemetry"": 1.1, ""graph"": 155.9}",False,,,,,,,,,0.0,,0.066,False,0.0,,0.066,False,0.0,,0.066,False
478.966,2254,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,5,41.24843647932924,False,-39.76829528808594,86.31990814208984,-30.26839828491211,,,,-0.32,False,,,"{""telemetry"": 0.8, ""graph"": 161.3}",False,,,,,,,,,0.0,,0.029,False,0.0,,0.029,False,0.0,,0.029,False
479.171,2255,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,5,40.69611358019738,False,-39.18711853027344,86.40847778320312,-30.267871856689453,,,,-1.49,False,,,"{""telemetry"": 1.1, ""graph"": 166.4}",False,,,,,,,,,0.0,,0.02,False,0.0,,0.02,False,0.0,,0.02,False
479.359,2256,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,5,40.1355100523675,False,-38.68153762817383,86.48382568359375,-30.267414093017578,,,,-2.5,False,,,"{""telemetry"": 1.9, ""graph"": 152.7}",False,,,,,,,,,0.0,,0.033,False,0.0,,0.033,False,0.0,,0.033,False
479.588,2257,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,5,39.5833451442569,False,-38.05796432495117,86.57521057128906,-30.266849517822266,,,,-3.75,False,,,"{""telemetry"": 0.9, ""graph"": 182.2}",False,,,,,,,,,0.0,,0.146,False,0.0,,0.146,False,0.0,,0.145,False
479.776,2258,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,5,39.031412617712874,False,-37.48495101928711,86.65804290771484,-30.26633071899414,,,,-4.91,False,,,"{""telemetry"": 1.0, ""graph"": 170.1}",False,,,,,,,,,0.0,,0.104,False,0.0,,0.104,False,0.0,,0.104,False
479.95,2259,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,5,38.471281867634815,False,-36.996009826660156,86.72811126708984,-30.265888214111328,,,,-5.89,False,,,"{""telemetry"": 0.8, ""graph"": 144.0}",False,,,,,,,,,0.0,,0.024,False,0.0,,0.024,False,0.0,,0.024,False
480.16,2260,slm,TOWNSIM_INI,1,reactive,MANTENER_RUMBO,5,37.91961986634218,False,-36.41466522216797,86.81060028076172,-30.261384963989258,,,,-7.02,False,,,"{""telemetry"": 0.7, ""graph"": 153.3}",False,,,,,,,,,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
480.393,2261,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,37.36942457822896,False,-35.84353256225586,86.87895202636719,-30.250465393066406,,,,-8.0,False,,,"{""telemetry"": 1.4, ""graph"": 185.6}",True,2224.9,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 148.2m hacia Izquierda (-34°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no hay necesidad de evadir o ganar altura.""}",32,photo-20260903T151503.469Z.png,0.001,1.05,0.168,False,0.005,1.59,0.168,False,0.002,5.4,0.168,False
480.576,2262,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,36.81859130464586,False,-35.31450653076172,86.9195327758789,-30.244773864746094,,,,-9.31,False,,,"{""telemetry"": 0.8, ""graph"": 169.2}",True,2224.9,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 148.2m hacia Izquierda (-34°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no hay necesidad de evadir o ganar altura.""}",32,photo-20260903T151503.469Z.png,0.01,5.93,0.214,False,0.005,2.94,0.214,False,0.0,7.63,0.214,False
480.776,2263,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,36.28532973429254,False,-34.80685043334961,86.94129180908203,-30.313257217407227,,,,-10.31,False,,,"{""telemetry"": 0.7, ""graph"": 168.4}",True,2224.9,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 148.2m hacia Izquierda (-34°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no hay necesidad de evadir o ganar altura.""}",32,photo-20260903T151503.469Z.png,0.017,0.89,0.544,True,0.04,0.31,0.544,True,0.074,0.87,0.544,True
480.945,2264,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,35.84327136802302,False,-34.43391036987305,86.95249938964844,-30.40513038635254,,,,-10.51,False,,,"{""telemetry"": 0.8, ""graph"": 137.1}",True,2224.9,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 148.2m hacia Izquierda (-34°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no hay necesidad de evadir o ganar altura.""}",32,photo-20260903T151503.469Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
481.155,2265,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,35.49034165262736,False,-34.093963623046875,86.96149444580078,-30.48531150817871,,,,-10.51,False,,,"{""telemetry"": 1.0, ""graph"": 147.6}",True,2224.9,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 148.2m hacia Izquierda (-34°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no hay necesidad de evadir o ganar altura.""}",32,photo-20260903T151503.469Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
481.38,2266,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,35.221260275768444,False,-33.834014892578125,86.96821594238281,-30.532991409301758,,,,-10.46,False,,,"{""telemetry"": 0.8, ""graph"": 172.1}",True,2224.9,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 148.2m hacia Izquierda (-34°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no hay necesidad de evadir o ganar altura.""}",32,photo-20260903T151503.469Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
481.562,2267,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,35.01263753903403,False,-33.669307708740234,86.97251892089844,-30.55472755432129,,,,-10.42,False,,,"{""telemetry"": 1.2, ""graph"": 153.5}",True,2224.9,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 148.2m hacia Izquierda (-34°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no hay necesidad de evadir o ganar altura.""}",32,photo-20260903T151503.469Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
481.793,2268,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,34.85713966035895,False,-33.51930236816406,86.9765396118164,-30.562894821166992,,,,-10.39,False,,,"{""telemetry"": 0.7, ""graph"": 185.0}",True,2224.9,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 148.2m hacia Izquierda (-34°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no hay necesidad de evadir o ganar altura.""}",32,photo-20260903T151503.469Z.png,0.007,3.42,0.203,False,0.01,0.7,0.203,False,0.005,1.79,0.203,False
481.97,2269,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,34.73825939782087,False,-33.42400360107422,86.97911071777344,-30.54867172241211,,,,-10.38,False,,,"{""telemetry"": 0.7, ""graph"": 161.4}",True,2224.9,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 148.2m hacia Izquierda (-34°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no hay necesidad de evadir o ganar altura.""}",32,photo-20260903T151503.469Z.png,0.001,4.58,0.214,False,0.01,1.44,0.214,False,0.002,2.91,0.214,False
482.164,2270,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,34.648047029112405,False,-33.34114456176758,86.98141479492188,-30.53207015991211,,,,-10.36,False,,,"{""telemetry"": 1.2, ""graph"": 154.3}",True,2224.9,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 148.2m hacia Izquierda (-34°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no hay necesidad de evadir o ganar altura.""}",32,photo-20260903T151503.469Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
482.389,2271,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,34.58031711059619,False,-33.28065490722656,86.98310089111328,-30.531360626220703,,,,-10.36,False,,,"{""telemetry"": 0.8, ""graph"": 179.6}",True,2224.9,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 148.2m hacia Izquierda (-34°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, no hay necesidad de evadir o ganar altura.""}",32,photo-20260903T151503.469Z.png,0.003,7.5,0.257,False,0.005,1.83,0.257,False,0.003,4.35,0.257,False
482.586,2272,slm,TOWNSIM_INI,1,deliberative,MANTENER_RUMBO,5,34.53083687587711,False,-33.2411003112793,86.98419189453125,-30.530839920043945,,,,-10.35,False,,,"{""telemetry"": 1.1, ""graph"": 144.6}",True,2151.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 37.4m hacia Izquierda (-11°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, rumbo al waypoint deseado.""}",33,photo-20260903T151547.693Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
482.806,2273,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,34.493777013507696,False,-33.20191192626953,86.9848861694336,-30.520503997802734,,,,-10.36,False,,,"{""telemetry"": 1.1, ""graph"": 195.6}",True,2151.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 37.4m hacia Izquierda (-11°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, rumbo al waypoint deseado.""}",33,photo-20260903T151547.693Z.png,0.002,10.5,0.306,False,0.003,2.71,0.306,False,0.001,7.08,0.306,False
482.975,2274,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,34.4471254040405,False,-33.133235931396484,86.97675323486328,-30.53227996826172,,,,-10.62,False,,,"{""telemetry"": 1.2, ""graph"": 164.0}",True,2151.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 37.4m hacia Izquierda (-11°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, rumbo al waypoint deseado.""}",33,photo-20260903T151547.693Z.png,0.0,,0.134,False,0.0,,0.134,False,0.0,,0.134,False
483.198,2275,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,34.34096783188912,False,-33.004398345947266,86.95751953125,-30.51148223876953,,,,-10.83,False,,,"{""telemetry"": 0.7, ""graph"": 187.3}",True,2151.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 37.4m hacia Izquierda (-11°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, rumbo al waypoint deseado.""}",33,photo-20260903T151547.693Z.png,0.022,0.55,0.334,False,0.091,0.35,0.334,False,0.037,1.05,0.334,False
483.376,2276,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,34.2242803034093,False,-32.89889907836914,86.94102478027344,-30.503049850463867,,,,-10.91,False,,,"{""telemetry"": 0.7, ""graph"": 164.5}",True,2151.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 37.4m hacia Izquierda (-11°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, rumbo al waypoint deseado.""}",33,photo-20260903T151547.693Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
483.596,2277,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,34.12333856999985,False,-32.80335998535156,86.92587280273438,-30.497966766357422,,,,-10.95,False,,,"{""telemetry"": 2.3, ""graph"": 182.5}",True,2151.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 37.4m hacia Izquierda (-11°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, rumbo al waypoint deseado.""}",33,photo-20260903T151547.693Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
483.749,2278,slm,TOWNSIM_INI,1,deliberative,FRENAR,5,34.04180908329539,False,-32.746891021728516,86.91687774658203,-30.494630813598633,,,,-10.96,False,,,"{""telemetry"": 0.9, ""graph"": 136.2}",True,2151.4,False,False,True,"SECTORES VISUALES:
- IZQUIERDA: DESPEJADO
- CENTRO: DESPEJADO
- DERECHA: DESPEJADO

OBJETIVO Y ALTITUD:
- Meta (WP_5_NORTE): 37.4m hacia Izquierda (-11°)
- Altitud actual: 30.3m (Cota segura: 10.0m)
HISTORIAL RECIENTE (accion -> resultado):
- EVADIR_IZQUIERDA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- GANAR_ALTURA: Δdist_waypoint=+0.0m, Δttc_min=N/D
- MANTENER_RUMBO: Δdist_waypoint=+0.0m, Δttc_min=N/D

INSTRUCCION:
Elige la macro_action ('EVADIR_IZQUIERDA', 'EVADIR_DERECHA', 'GANAR_ALTURA' o 'MANTENER_RUMBO').
Responde SOLO con este JSON:
{""macro_action"": ""<ACCION>"", ""rationale"": ""<motivo corto>""}","{""macro_action"": ""MANTENER_RUMBO"", ""rationale"": ""Sector central despejado, rumbo al waypoint deseado.""}",33,photo-20260903T151547.693Z.png,0.0,,0.0,False,0.0,,0.0,False,0.0,,0.0,False
